 6/25/2018,Formulation Production  Deviation Report By Completion Date,,,,,,,,,,,,,,,,,,,,
Number,ScheduleDate,IssueDate,CompletionDate,BatchNo,FormCode,name,Colour,ScheduleMass,Schedule Vol,ScheduledBulkMass,SG,SchedMassCost,ActualSg,ActualMass,Actual Vol,UnitCost,OHMass,StdVolCost,ActVolCost,actualcost,Loss %
39104,10/20/2017,10/20/2017,10/26/2017,228/39104,12-573,MOD-ZPPW15:GREY NEW HD HI-SP @,MODIFY TINT-GREY NEW HD,510.342,500,0.342,1.02,15.15054551,0.995,497.5,500,15.64920696,0,15.4536,15.571,7785.5,2.51635178
39112,10/23/2017,10/23/2017,10/26/2017,228/39112,Z434,INT:TPE PRIMROSE P32 JARMILL @,PRIMROSE P32,350.895,351,350.895,1,24.2443939,0.991,346.85,350,23.69064293,0,24.2444,23.4774,8217.09,1.152766497
39122,10/24/2017,10/24/2017,10/26/2017,228/39122,43-1010,MOD-TPE+MZAP:WHITE @,MODIFY TPE-WHITE,208.8,197,-3.2,1.06,20.81801476,1.006,201.2,200,21.28032376,0,22.0671,21.408,4281.6,3.639846743
39131,10/25/2017,10/25/2017,10/26/2017,228/39131,VP-484,VAS: YELLOW CHROME MID M11G - 25 KG,YELLOW MID M11G,24.998,5,-0.002,5.50011,53,5.50011,25,5,52.99576,0,291.5058,291.4825,1457.41,-0.00800064
39132,10/25/2017,10/25/2017,10/26/2017,228/39132,VP-685,VAS: RED SIGNAL IS537 - 25 KG,RED SIGNAL IS537,24.999,6,-0.001,4.25004,74,4.25004,25,6,73.99704,0,314.503,314.4904,1886.94,-0.00400016
39133,10/25/2017,10/25/2017,10/26/2017,228/39133,VP-928,VAS: REPACK BLACK N330 - 20KG,BLACK N330,20,11,0,1.84997,20.2020202,1.84997,20,11,20,0,37.3731,36.9994,406.99,0
39135,10/26/2017,10/26/2017,10/26/2017,228/39135,39-910,VISCO ADJ-FDWE SPRAY 22S F4C:BLACK,BLACK SPRAY,45.275,50,-0.225,0.91,17.94090059,0.91,45.5,50,17.58436511,0,16.3262,16.0018,800.09,-0.496963004
38995,10/4/2017,10/4/2017,10/27/2017,228/38995,Z309,INT:FDE MID YELLOW M11-G LS25/35 BALLMILL 6 YY,YELLOW MID M11-G,867.831,843,867.831,1.03,23.11836286,1.001,800.8,800,24.42475899,0,23.8119,24.4492,19559.36,7.723969298
38998,10/4/2017,10/4/2017,10/27/2017,228/38998,Z9302S,INT:FD HB AGRIP:BLACK-S25+50 BALLMILL 5 YY,BLACK,525.32,536,525.32,0.98,18.60551958,0.965,521.1,540,18.19350604,0,18.2334,17.5567,9480.62,0.803319881
39028,10/9/2017,10/9/2017,10/27/2017,228/39028,Z14-101,INT:EPS15 ETCH PRIMER 27m 14v:WHITE BALLMILL 1 YY,WHITE 27m 14v,259.791,265,259.791,0.98,16.57416678,0.955,286.5,300,15.70625502,0,16.2427,14.9995,4499.85,-10.28095662
39115,10/24/2017,10/24/2017,10/27/2017,228/39115,20-7011,PUGRIP HB7:1 PART A&B 73m 56v:YELLOWOX 4920-BALLMILL 1 @,YELLOWOX 4920 SF210 73m 56v (15*5L),7.651,5,0.301,1.47,21.10930121,1.445,7.225,5,22.5867128,0,31.0307,32.6378,163.19,5.567899621
39123,10/24/2017,10/24/2017,10/27/2017,228/39123,45-901,REFILL (Z9320) FD HB AGRIP:BLACK,FTO REFILL-Z9320 BLACK,95,100,0,0.95,18.69901465,0.962,96.2,100,18.37341476,0,17.7641,17.6752,1767.52,-1.263157895
39126,10/24/2017,10/24/2017,10/27/2017,DE/228/39126,39-89820,CT-FDE:BLUE AZURE F05 SANS-NCS S5040-R90B YY,MTO TINT-BLUE AZURE F05 SANS-NCS S5040-R90B,192.7,197,-3.3,0.98,25.54347681,0.955,191,200,22.03832679,0,25.0326,21.0466,4209.32,0.882200311
39134,10/26/2017,10/26/2017,10/27/2017,2228/39134,14-101,REFILL (Z14-101) EPS15 ETCH PRIMER 27m 14v WHITE**,WHITE 27m 14v,98,100,0,0.98,16.65745405,0.95,95,100,16.58459158,0,16.3243,15.7554,1575.54,3.06122449
38826, 9/06/2017,10/1/2017,10/30/2017,AR/227/38826,43-80525,CT-TPE+MZAP MATT:BLUE GENTIAN RAL5010 @ @,MTO TINT MATT: BLUE GENTIAN RAL5010,242.5,250,0,0.97,22.20105809,1.092,273,250,14.05330466,0,21.535,15.3462,3836.55,-12.57731959
38871, 9/15/2017,10/1/2017,10/30/2017,DE/227/38871,43-4063,CT-TPE:YELLOW PANTONE 123C @,MTO TINT-YELLOW PANTONE 123C,103,100,0,1.03,24.52432446,1.028,102.8,100,22.45003981,0,25.2601,23.0786,2307.86,0.194174757
38894, 9/19/2017,10/1/2017,10/30/2017,AR/227/38894,43-4063,CT-TPE:YELLOW PANTONE 123C @,MTO TINT-YELLOW PANTONE 123C,25.75,25,0,1.03,24.52432446,1.035,25.875,25,20.16642113,0,25.2601,20.8722,521.81,-0.485436893
38910, 9/21/2017,10/1/2017,10/30/2017,DE/227/38910,43-4063,CT-TPE:YELLOW PANTONE 123C @,MTO TINT-YELLOW PANTONE 123C,154.5,150,0,1.03,24.52432446,0.998,149.7,150,21.03824451,0,25.2601,20.9962,3149.43,3.106796117
38974,10/3/2017,10/3/2017,10/30/2017,228/38974,Z302,INT:FDE BLACK (28m 22v) S25/35 BALLMILL 5 @,BLACK (28m 22v),1776.04,1941,1776.04,0.915,18.40233642,0.882,1764,2000,18.64148923,0,16.8381,16.4418,32883.6,0.67791266
39024,10/23/2017,10/23/2017,10/30/2017,AR/228/39024,43-80525,CT-TPE+MZAP MATT:BLUE GENTIAN RAL5010 @ @,MTO TINT MATT: BLUE GENTIAN RAL5010,362.864,374,23.364,0.97,22.20105809,0.955,334.25,350,17.13390301,0,21.535,16.3629,5727.02,7.885599012
39046,10/10/2017,10/10/2017,10/30/2017,AR/228/39046,43-80525,CT-TPE+MZAP MATT:BLUE GENTIAN RAL5010 @ @,MTO TINT MATT: BLUE GENTIAN RAL5010,242.5,250,0,0.97,22.20105809,1.078,269.5,250,12.42167445,0,21.535,13.3906,3347.65,-11.13402062
39052,10/11/2017,10/11/2017,10/30/2017,228/39052,Z331,INT:FPW15 MATT:GREY 23m14v S25 3 POT HI-SP YY,FPW15 GREY 23m 14v,1619.191,1636,1619.191,0.99,12.71602251,0.97,1746,1800,12.76218829,0,12.5889,12.3793,22282.74,-7.831627029
39081,10/17/2017,10/17/2017,10/30/2017,228/39081,Z313,INT:FDE YELLOWOX 920 LS25/35 BALLMILL 6 YY,YELLOWOX 920,969.755,1000,969.755,0.97,17.52200564,0.95,950,1000,17.66051684,0,16.9963,16.7775,16777.5,2.037112467
39097,10/19/2017,10/19/2017,10/30/2017,228/39097,Z447,INT:TPE BLUE UM JARMILL @,BLUE UM,261.655,281,261.655,0.93,19.61696237,0.938,281.4,300,19.00749822,0,18.2438,17.829,5348.7,-7.546196327
39110,10/23/2017,10/23/2017,10/30/2017,228/39110,Z002,INT:BLEND X7B B/T/X,CLEAR,22418,27339,22418,0.82,10.49491931,0.798,22344,28000,10.42438015,0,8.6058,8.3187,232923.6,0.33009189
39127,10/25/2017,10/25/2017,10/30/2017,228/39127,Z305,INT:FDE GREEN IS227 LS25/35 BALLMILL 2 YY,GREEN IS227,527.678,522,527.678,1.01,23.54982926,0.974,564.92,580,22.20332967,0,23.7853,21.626,12543.08,-7.057713227
39129,10/25/2017,10/25/2017,10/30/2017,228/39129,Z308,INT:FDE REDOX 130 LS25/35 BALLMILL 3 YY,REDOX130,1123.57,1158,1123.57,0.97,17.5756602,0.948,1042.8,1100,18.40558036,0,17.0484,17.4485,19193.35,7.188693183
38934, 9/27/2017,10/1/2017,10/31/2017,AR/228/38934,43-501,CT-TPE:GREEN IG237 @,TINT-GREEN IG237,858.375,894,-5.625,0.96,22.81388754,0.944,1038.4,1100,17.94931915,0,21.9013,16.9442,18638.62,-20.97276831
38980,10/3/2017,10/3/2017,10/31/2017,228/38980,39-201,FDE:SILVER BRILLIANT LS25 - 3 POT HI-SP YY,SILVER BRILLIANT,1382.7,1519,-0.5,0.91,18.98025602,0.885,1345.2,1520,19.25220785,0,17.272,17.0382,25898.06,2.712085051
38981,10/3/2017,10/3/2017,10/31/2017,228/38981,39-906,FDWE BLACK MATT 31m 19v S25 BALLMILL 5 @,BLACK MATT 31m 19v,553.9,548,-52.1,1.01,12.14223231,0.959,599.375,625,12.03355996,0,12.2637,11.5402,7212.63,-8.209965698
39093,10/18/2017,10/18/2017,10/31/2017,228/39093,Z430,INT:TPE WHITE-BALLMILL 8 @,WHITE,2005.699,1966,2005.699,1.02,20.23548759,1.011,1920.9,1900,20.49492858,0,20.6402,20.7204,39368.76,4.227902592
39138,10/26/2017,10/26/2017,10/31/2017,DE/228/39138,39-98952,CT-FDE:YELLOW ENERPAC A15-7 PLA @Y,MTO TINT-YELLOW ENERPAC A15-7 PLA,20.496,20,-0.504,1.05,29.81076259,1.002,20.04,20,24.35536297,0,31.3013,24.4041,488.08,2.224824356
39139,10/27/2017,10/27/2017,10/31/2017,227/39139,39-911,VISCO ADJ-FDWE DIP 19S F4C:BLACK,BLACK DIP,903.6,993,-6.4,0.91,17.9747578,0.905,905,1000,17.67771487,0,16.357,15.9983,15998.3,-0.154935812
39140,10/30/2017,10/30/2017,10/31/2017,228/39140,Z001,INT:BLEND FD THINNERS,CLEAR,1886,2300,1886,0.82,10.33511178,0.8,2240,2800,10.65257143,0,8.4748,8.5221,23861.88,-18.76988335
39141,10/30/2017,10/30/2017,10/31/2017,228/39141,00-150,REFILL (Z001) FDE THINNERS,FTO REFILL-Z001 CLEAR,2296,2800,0,0.82,10.38704702,0.8,2240,2800,10.5934775,0,8.5174,8.4748,23729.44,2.43902439
39143,10/30/2017,10/30/2017,10/31/2017,228/39143,00-135,CORROVOID THINNERS,CLEAR,79.65,98,-1.35,0.81,8.167045256,0.798,79.8,100,7.907142857,0,6.6153,6.3099,630.99,-0.188323917
39144,10/30/2017,10/30/2017,10/31/2017,228/39144,Dec-83,REFILL (Z331) FPW15 PRIMER 23m 14v:GREY,FTO REFILL-Z331 GREY 23m 14v,1600,1600,0,1,12.77992212,0.97,1682.95,1735,12.08924805,0,12.7799,11.7266,20345.65,-5.184375
39080,10/17/2017,10/17/2017,11/1/2017,228/39080,Z307,INT:FDE BLUE 15.3 LS35 BALLMILL 4 YY,BLUE 15.3,348.84,363,348.84,0.96,22.61646775,0.93,344.1,370,22.24036908,0,21.7118,20.6835,7652.9,1.35878913
39119,10/24/2017,10/24/2017,11/1/2017,228/39119,Z446,INT:TPE BLUE 15.3 BALL MILL 1 @,BLUE 15.3,306.058,348,306.058,0.88,18.02409361,0.9,270,300,19.81824259,0,15.8612,17.8364,5350.92,11.78142705
39145,11/1/2017,11/1/2017,11/1/2017,229/39145,00-110,GP/QD THINNERS,CLEAR,2282.5,2750,0,0.83,12.18274112,0.798,2194.5,2750,12.48120301,0,10.1117,9.96,27390,3.855421687
39162,11/1/2017,11/1/2017,11/1/2017,229/39162,VP-850,VAS: BLUE 15.3 PHTHALO - 25 KG,BLUE 15.3,25,16,0,1.6,91,1.6,25,16,91,0,145.6,145.6,2329.6,0
39163,11/1/2017,11/1/2017,11/1/2017,229/39163,VF-224,VAS: TALC UFB - 25 KG,OFF GREY,200,75,0,2.64999,3.5,2.64999,200,75,3.5,0,9.275,9.275,695.63,0
39169,11/1/2017,11/1/2017,11/1/2017,229/39169,VF-224,VAS: TALC UFB - 25 KG,OFF GREY,250,94,0,2.64999,3.5,2.64999,250,94,3.5,0,9.275,9.275,871.85,0
38996,10/4/2017,11/1/2017,11/2/2017,AR/229/38996,39-507,DG+CT-FDE DIP:GREEN MOSS RAL6005 IS227+LS25+50-BALLMILL 7 @,TINT GREEN MOSS RAL6005+IS227,1983.907,2180,-18.093,0.91,18.18556505,0.898,2155.2,2400,16.88842066,0,16.5489,15.1658,36397.92,-8.634124483
39108,10/25/2017,11/1/2017,11/2/2017,229/39108,39-9061,VISCO ADJ-FDE MATT SPRAY 22S F4C:BLACK MATT,BLACK MATT SPRAY 22S F4C,195.92,200,-0.08,0.98,12.18410333,0.994,198.8,200,18.31477223,0,11.9404,18.2049,3640.98,-1.46998775
39137,10/26/2017,11/1/2017,11/2/2017,DE/229/39137,39-20123,CT-FDE MATT:SILVER GREY DARK,MTO TINT-MATT SILVER GREY DARK,74.637,73,-1.863,1.02,23.67211279,0.906,67.95,75,18.85137207,0,24.1456,17.0793,1280.95,8.959363318
39142,10/30/2017,11/1/2017,11/2/2017,DE/229/39142,39-6014,CT-FDE:RED GRIMME @,MTO TINT-RED GRIMME,24.81,25,0.31,0.98,29.03459784,0.948,23.7,25,23.44224612,0,28.4539,22.2232,555.58,4.474002418
39150,11/1/2017,11/1/2017,11/2/2017,229/39150,39-540,REFILL (Z313) FDE YELLOWOX 4920,FTO REFILL-Z313 YELLOWOX 4920,99,100,0,0.99,17.61005592,0.937,93.7,100,19.56326574,0,17.434,18.3308,1833.08,5.353535354
39151,11/1/2017,11/1/2017,11/2/2017,229/39151,43-101,REFILL (Z430) TPE WHITE,FTO REFILL-Z430 WHITE,102,100,0,1.02,20.33717345,1.011,101.1,100,20.41563798,0,20.7439,20.6402,2064.02,0.882352941
39154,11/1/2017,11/1/2017,11/2/2017,229/39154,31-902,REFILL (Z213) SGE:BLACK,FTO REFILL-Z213 BLACK,139.5,150,0,0.93,17.2090922,0.906,135.9,150,17.5765894,0,16.0045,15.9244,2388.66,2.580645161
39159,11/1/2017,11/1/2017,11/2/2017,AR/229/39159,31-602,CT-SGE:RED SIGNAL A11 SANS-NCS S1580-Y90R @,MTO TINT-RED SIGNAL A11 SANS-NCS S1580-Y90R,84.354,82,1.954,1.03,28.27017579,0.973,82.705,85,23.06416007,0,29.1183,22.4414,1907.52,1.954856913
39168,11/1/2017,11/1/2017,11/2/2017,229/39168,39-802,REFILL (Z307) FDE BLUE 15:3,FTO REFILL-Z307 BLUE 15.3,96,100,0,0.96,22.73011834,0.93,93,100,23.34606452,0,21.8209,21.7118,2171.18,3.125
39170,11/1/2017,11/1/2017,11/2/2017,229/39170,39-655,REFILL (Z318) FDE SCARLET SM,FTO REFILL-Z318 SCARLET SM,103,100,0,1.03,25.31059333,1,100,100,26.10901564,0,26.0699,26.109,2610.9,2.912621359
39171,11/1/2017,11/1/2017,11/2/2017,228/39171,43-405,REFILL (Z436) TPE YELLOW MID M11G,FTO REFILL-Z436 YELLOW MID M11G,25.5,25,0,1.02,21.68050962,0.972,24.3,25,22.9247963,0,22.1141,22.2829,557.07,4.705882353
39172,11/1/2017,11/1/2017,11/2/2017,229/39172,43-502,REFILL (Z442) TPE GREEN 7,FTO REFILL-Z442 GREEN 7,22.75,25,0,0.91,19.60014252,0.906,22.65,25,19.58820199,0,17.8361,17.7469,443.67,0.43956044
39189,11/2/2017,11/2/2017,11/2/2017,229/39189,39-402,REFILL (Z309) FDE YELLOW MID M11G,FTO REFILL-Z309:BT05 YELLOW MID M11G,257.5,250,0,1.03,23.47041915,1.002,250.5,250,23.96083034,0,24.1745,24.0088,6002.2,2.718446602
39195,11/2/2017,11/2/2017,11/2/2017,229/39195,VR-062,VAS: PETRESIN L120 - 25 KG,LIGHT YELLOW,75,70,0,1.07499,16.8,1.07499,75,70,16.8,0,18.0598,18.0598,1264.19,0
39196,11/2/2017,11/2/2017,11/2/2017,229/39196,VP-484,VAS: YELLOW CHROME MID M11G - 25 KG,YELLOW MID M11G,24.998,5,-0.002,5.50011,53,5.50011,25,5,52.99576,0,291.5058,291.4825,1457.41,-0.00800064
39197,11/2/2017,11/2/2017,11/2/2017,229/39197,VRX-018,VAS: REPACK CORONATE HDI MPAX75 - 25KG,CORONOATE HDI MPAX75,100,92,0,1.09,89.34010152,1.09,100,92,88,0,97.3807,95.92,8824.64,0
39083,10/17/2017,11/1/2017,11/3/2017,DE/229/39083,12-384,CT-FPW15 PRIM SPRAY 22S F4C:BLUE NW @,TINT SPRAY 22S F4C-MATT BLUE NW,786.168,786,-13.832,1,16.81226038,0.955,764,800,16.59615147,0,16.8123,15.8493,12679.44,2.819753539
39155,11/1/2017,11/1/2017,11/3/2017,DE/229/39155,Z331,INT:FPW15 MATT:GREY 23m14v S25 3 POT HI-SP YY,FPW15 GREY 23m 14v,1619.191,1636,1619.191,0.99,12.71602251,0.975,1657.5,1700,12.3462906,0,12.5889,12.0376,20463.92,-2.365934593
39165,11/1/2017,11/1/2017,11/3/2017,DE/229/39165,39-2997,CT-FDE:GREY LIGHT ADM E46 SANS-NCS S2010-B70G @Y,TINT-GREY LIGHT ADM E46 SANS-NCS S2010-B70G,145.461,148,-1.539,0.98,24.8468563,0.958,143.7,150,20.46107268,0,24.3499,19.6017,2940.26,1.210633778
39166,11/1/2017,11/1/2017,11/3/2017,DE/229/39166,39-29970,CT-FDE:GREY MACHINERY @,MTO TINT-GREY MACHINERY,24.162,24,-0.588,0.99,24.49879081,0.972,24.3,25,19.66970973,0,24.2538,19.119,477.98,-0.571144773
39178,11/1/2017,11/1/2017,11/3/2017,DE/229/39178,43-9527,CT-FLOOR:GREY B/SHIP LIGHT EXCEL @,MTO TINT-GREY B/SHIP LIGHT EXCEL,144.69,146,-3.81,0.99,23.08630614,0.997,194.415,195,20.20663211,0,22.8554,20.146,3928.47,-34.36657682
39181,11/2/2017,11/2/2017,11/3/2017,229/39181,00-130,ARMOUR PU 2K THINNERS,CLEAR,108.65,123,7.45,0.88,14.75170912,0.859,98.785,115,15.73811814,0,12.9815,13.519,1554.69,9.079613438
39185,11/2/2017,11/2/2017,11/3/2017,229/39185,45-901,REFILL (Z9320) FD HB AGRIP:BLACK,FTO REFILL-Z9320 BLACK,166.25,175,0,0.95,18.69901465,0.955,167.125,175,18.50808901,0,17.7641,17.6752,3093.16,-0.526315789
39199,11/2/2017,11/2/2017,11/3/2017,229/39199,Dec-83,REFILL (Z331) FPW15 PRIMER 23m 14v:GREY,FTO REFILL-Z331 GREY 23m 14v,1600,1600,0,1,12.77992212,0.975,1560,1600,13.04205128,0,12.7799,12.716,20345.6,2.5
39146,11/1/2017,11/1/2017,11/6/2017,229/39146,12-361,FPW15 MATT:REDOX 130 LS25 24m 14v BALLMILL 9 @,REDOX 130 24m 14v,2073.481,2073,18.481,1,12.07754039,0.966,1912.68,1980,12.70012443,0,12.0775,12.2683,24291.23,7.755122907
39177,11/1/2017,11/1/2017,11/6/2017,DE/229/39177,39-89820,CT-FDE:BLUE AZURE F05 SANS-NCS S5040-R90B YY,MTO TINT-BLUE AZURE F05 SANS-NCS S5040-R90B,385.4,393,-6.6,0.98,25.54347681,0.923,184.6,200,18.90377083,0,25.0326,17.4482,3489.64,52.10171251
39179,11/1/2017,11/1/2017,11/6/2017,DE/229/39179,14-9012,CT-EPS15 ETCH PRIMER:CHARCOAL HW @,MTO TINT- CHARCOAL HW,23.27,24,-0.73,0.96,17.18295888,0.912,22.8,25,13.06032114,0,16.4956,11.911,297.78,2.019767942
39180,11/2/2017,11/2/2017,11/6/2017,229/39180,00-120,STD ETCH THINNERS,CLEAR,165.11,201,1.11,0.82,7.239200249,0.797,159.4,200,7.386045169,0,5.9361,5.8867,1177.34,3.458300527
39198,11/2/2017,11/2/2017,11/6/2017,229/39198,43-610,REFILL (Z438) TPE REDOX 130,FTO REFILL-Z438 REDOX 130,166.25,175,0,0.95,16.01243804,0.93,162.75,175,16.27503226,0,15.2118,15.1358,2648.77,2.105263158
39200,11/2/2017,11/2/2017,11/6/2017,DE/229/39200,45-1015,CT-FD HB AGRIP:WHITE PAPYRUS RAL9018 @,MTO TINT-WHITE PAPYRUS RAL9018,106.92,100,-0.08,1.07,25.1052565,1.026,102.6,100,22.21528694,0,26.8626,22.7929,2279.29,4.04040404
39201,11/2/2017,11/2/2017,11/6/2017,AR/229/39201,43-9525,CT-FLOOR:GREY MACHINERY @,MTO TINT-GREY MACHINERY,125.75,127,2,0.99,22.65723084,0.976,122,125,18.56083631,0,22.4307,18.1154,2264.43,2.982107356
39202,11/3/2017,11/3/2017,11/6/2017,229/39202,39-901,REFILL (Z302) FDE BLACK,FTO REFILL-Z302 BLACK,564,600,0,0.94,18.49481047,0.907,544.2,600,19.07184344,0,17.3851,17.2982,10378.92,3.510638298
39204,11/3/2017,11/3/2017,11/6/2017,229/39204,00-110,GP/QD THINNERS,CLEAR,3316.961,3996,-3.039,0.83,12.18274112,0.8,3200,4000,12.43860375,0,10.1117,9.9509,39803.6,3.526149388
39217,11/6/2017,11/6/2017,11/6/2017,229/39217,VP-200,VAS: ALPASTE BRI LEAFING - 25 KG,SILVER,25,18,0,1.403,46.5,1.403,25,18,46.5,0,65.2395,65.2395,1174.31,0
39218,11/6/2017,11/6/2017,11/6/2017,229/9218,VP-460,VAS: YELLOWOX 4290 - 25 KG,YELLOWOX 4290,25.002,6,0.002,4.10003,14.5,4.10003,25,6,14.50116,0,59.4504,59.4552,356.73,0.00799936
39223,11/6/2017,11/6/2017,11/6/2017,229/39223,VP-200,VAS: ALPASTE BRI LEAFING - 25 KG,SILVER,125,89,0,1.403,46.5,1.403,125,89,46.5,0,65.2395,65.2395,5806.32,0
39091,10/17/2017,11/1/2017,11/7/2017,AR/229/39091,39-507,DG+CT-FDE DIP:GREEN MOSS RAL6005 IS227+LS25+50-BALLMILL 7 @,TINT GREEN MOSS RAL6005+IS227,1983.907,2180,-18.093,0.91,18.18556505,0.888,1953.6,2200,18.21954753,0,16.5489,16.179,35593.8,1.527642173
39124,10/24/2017,11/1/2017,11/7/2017,229/39124,Z197,INT:TPE MZAP BASE:WHITE-BALLMILL 1 @,WHITE,250.916,187,250.916,1.34,23.04293295,1.325,265,200,22.08621774,0,30.8775,29.2642,5852.84,-5.613033844
39136,10/27/2017,11/1/2017,11/7/2017,229/39136,Z302,INT:FDE BLACK (28m 22v) S25/35 BALLMILL 5 @,BLACK (28m 22v),1776.04,1941,1776.04,0.915,18.40233642,0.9,1800,2000,17.83132611,0,16.8381,16.0482,32096.4,-1.349068715
39156,11/1/2017,11/1/2017,11/7/2017,AR/229/39156,Z331,INT:FPW15 MATT:GREY 23m14v S25 3 POT HI-SP YY,FPW15 GREY 23m 14v,1619.191,1636,1619.191,0.99,12.71602251,0.988,1679.6,1700,12.65314639,0,12.5889,12.5013,21252.21,-3.730813721
39174,11/1/2017,11/1/2017,11/7/2017,DE/229/39174,39-89811,CT-FDE:BLUE AMERICAN @,TINT-BLUE AMERICAN,96.17,97,-2.83,0.99,24.44239448,0.955,95.5,100,17.3441699,0,24.198,16.5637,1656.37,0.696682957
39183,11/2/2017,11/2/2017,11/7/2017,229/39183,12-373,REFILL (Z324) FPW15 MATT PRIMER 23m 13v:GREY NEW HD,FTO REFILL-Z324 GREY NEW HD 23m 13v,1800,1800,0,1,14.54726665,0.978,1540.35,1575,14.75682475,0,14.5473,14.4322,22730.72,14.425
39194,11/2/2017,11/2/2017,11/7/2017,DE/229/39194,45-603,CT-FD HB AGRIP PLUS:RED SIGNAL A11 SANS-NCS S1580-Y90R @,MTO TINT-RED SIGNAL A11 SANS-NCS 1580-Y90R,107.775,103,2.775,1.05,29.6552267,0.988,98.8,100,28.23655255,0,31.138,27.8977,2789.77,8.327534215
39211,11/6/2017,11/6/2017,11/7/2017,229/39211,31-902,REFILL (Z213) SGE:BLACK,FTO REFILL-Z213 BLACK,232.5,250,0,0.93,17.2090922,0.912,228,250,17.61411184,0,16.0045,16.0641,4016.03,1.935483871
39221,11/6/2017,11/6/2017,11/7/2017,39221,12-37834,CT-FPW15 PRIM SPRAY:GREY DK SEA G08 SANS-NCS7005-B20G @,MTO-TINT SPRAY MATT-GREY DK SEA G08 SANS-NCS S7005-B20G,95.167,97,-2.833,0.98,14.50848708,0.954,95.4,100,12.46815611,0,14.2183,11.8946,1189.46,-0.244832768
39222,11/6/2017,11/6/2017,11/7/2017,DE/229/39222,83-10149,CT-ARMOURCRYL SHEEN:KHAKI-NCS S4010-Y30R @,MTO TINT-KHAKI-NCS S4010-Y30R,54.081,39,-1.919,1.4,21.02839275,1.22,48.8,40,16.82292795,0,29.4397,20.524,820.96,9.764982156
39224,11/7/2017,11/7/2017,11/7/2017,229/39224,00-100,VAS: REPACK MINERAL TURPS,FTO CLEAR,3.925,5,0,0.785,9.137055838,0.779,3.895,5,9.069319641,0,7.1726,7.065,35.33,0.76433121
38976,10/3/2017,11/1/2017,11/8/2017,229/38976,Z437,INT:TPE YELLOW OXIDE JARMILL @,YELLOW OXIDE,91.13,98,91.13,0.93,15.8861986,0.947,94.7,100,15.56618796,0,14.7742,14.7412,1474.12,-3.917480522
39149,11/1/2017,11/1/2017,11/8/2017,229/39149,13-500,GALV PRIMER L1055:YELLOW HI SPEED YY,YELLOW,445.861,365,0.561,1.22,11.95421152,1.194,358.2,300,14.4333311,0,14.5841,17.2334,5170.02,19.66106029
39152,11/1/2017,11/1/2017,11/8/2017,229/39152,43-1010,MOD-TPE+MZAP:WHITE @,MODIFY TPE-WHITE,835.201,788,-12.799,1.06,20.81801476,1.039,831.2,800,20.60445716,0,22.0671,21.408,17126.4,0.479046361
39161,11/1/2017,11/1/2017,11/8/2017,229/39161,ZCC55102,INT AC :BLACK S3070X BALLMILL5 @,BLACK,587.4,582,-18.6,1.01,17.02487636,0.984,615,625,16.09300813,0,17.1951,15.8355,9897.19,-4.698672114
39164,11/1/2017,11/1/2017,11/8/2017,DE/229/39164,41-9935,CT-FD HTONE:BROWN KW (ADD SILICONE) @,MTO TINT- BROWN KW - ADD SILICONE,49.19,50,-0.31,0.99,25.63561687,0.956,109.94,115,18.59236952,0,25.3793,17.7743,2044.04,-123.5007115
39191,11/2/2017,11/2/2017,11/8/2017,229/39191,41-701,FD HTONE SILVER/GREY (ADD SILICONE) S50 SLOW SPEED YY,SILVER/GREY - ADD SILICONE,567.084,585,-14.916,0.97,19.89990532,0.945,567,600,19.30579098,0,19.3029,18.244,10946.4,0.01481262
39219,11/6/2017,11/6/2017,11/8/2017,DE/229/39219,31-602,CT-SGE:RED SIGNAL A11 SANS-NCS S1580-Y90R @,MTO TINT-RED SIGNAL A11 SANS-NCS S1580-Y90R,516.048,501,1.048,1.03,28.27017579,0.971,179.635,185,23.40565797,0,29.1183,22.7269,4204.48,65.19025362
39220,11/6/2017,11/6/2017,11/8/2017,DE/229/39220,41-9952,CT-FD HTONE GREEN NEW DORMAS (ADD SILICONE) SLOW SPEED YY,GREEN NEW DORMAS - ADD SILICONE,76.712,79,3.962,0.97,21.02748516,0.945,70.875,75,22.02845531,0,20.3967,20.8169,1561.27,7.608979038
39227,11/7/2017,11/7/2017,11/8/2017,DE/229/39227,39-6014,CT-FDE:RED GRIMME @,MTO TINT-RED GRIMME,49.62,51,0.62,0.98,29.03459784,0.964,48.2,50,23.38500996,0,28.4539,22.5431,1127.16,2.861749295
39231,11/8/2017,11/8/2017,11/8/2017,229/39231,VP-200,VAS: ALPASTE BRI LEAFING - 25 KG,SILVER,25,18,0,1.403,46.5,1.403,25,18,46.5,0,65.2395,65.2395,1174.31,0
39101,10/20/2017,11/1/2017,11/9/2017,229/39101,Z307,INT:FDE BLUE 15.3 LS35 BALLMILL 4 YY,BLUE 15.3,348.84,363,348.84,0.96,22.61646775,0.914,365.6,400,21.86291302,0,21.7118,19.9827,7993.08,-4.804494897
39176,11/1/2017,11/1/2017,11/9/2017,DE/229/39176,39-603,CT-FDE:SIGNAL RED A11 SANS-NCS S1580-Y90R @,TINT-RED SIGNAL-NCS S1580-Y90R,344.52,352,1.52,0.98,23.94232402,0.946,297.99,315,23.51033286,0,23.4635,22.2408,7005.85,13.50574713
